 PKT_POS_SRC,SRC_READ,,,,,,,,,,,PKT_POS_PTS , PKT_POS_SRC,,,,BYTES BEFORE SECT,BYTES AFTER SECT, NB_SAMPLES_PTS , NB_SAMPLES_SCR,FRAMES,REM PCM BYTES,,,,,,,,,,,,,,,,,,,,,
0,0,,,,,,,,,,,0,0,64,64,,,,0,,,,"24,4897959183673",,,,,,,,,,,,,,,,,,,,
151,74137907,,,,,,,,,,,302756,302652,,,,,,121120,121080,,,,,"2,74557823129252",,,,,,,,,,,,,,,,,,
152,74578200,,,,,,,,,,,304794,304688,,,,,,121840,121800,,,,,"2,76190476190476",,,,,,,,,,,,,,,,,,
153,75018493,,,,,,,,,,,306818,306714,,,,,,122560,122520,,,,,"2,77823129251701",,,,,,,,,,,,,,,,,,
154,75458057,,,,,,,,,,,308876,308700,,,,,,123280,123240,,,,,"2,79455782312925",,,,,,,,,,,,,,,,,,
155,75899978,,,,,,,,,,,310838,310734,,,,,,124000,123960,,,,,"2,8108843537415",,,,,,,,,,,,,,,,,,
156,76341857,,,,,,,,,,,312788,312686,,,,,,124720,124680,,,,,"2,82721088435374",,,,,,,,,,,,,,,,,,
157,76806621,,,,,,,,,,,314818,314724,,,,,,125480,125440,,,,,"2,84444444444444",,,,,,,,,,,,,,,,,,
158,77247728,,,,,,,,,,,316818,316644,,,,,,126200,126160,,,,,"2,86077097505669",,,,,,,,,,,,,,,,,,
159,77712064,,,,,,,,,,,318868,318770,,,,,,126960,126920,,,,,"2,87800453514739",,,,,,,,,,,,,,,,,,
160,78154328,,,,,,,,,,,320800,320702,,,,,,127680,127640,,,,,"2,89433106575964",,,,,,,,,,,,,,,,,,
161,78618235,,,,,,,,,,,322870,322700,,,,,,128440,128400,,,,,"2,91156462585034",,,,,,,,,,,,,,,,,,
162,79083943,,,,,,,,,,,324856,324760,,,,,,129200,129160,,,,,"2,92879818594104",,,,,,,,,,,,,,,,,,
163,79550164,,,,,,,,,,,326818,326724,,,,,,129960,129920,,,,,"2,94603174603175",,,,,,,,,,,,,,,,,,
164,80015443,,,,,,,,,,,328824,328730,,,,,,130720,130680,,,,,"2,96326530612245",,,,,,,,,,,,,,,,,,
165,80504721,,,,,,,,,,,330858,330766,,,,,,131520,131480,,,,,"2,98140589569161",,,,,,,,,,,,,,,,,,
166,80969871,,,,,,,,,,,332870,332702,,,,,,132280,132240,,,,,"2,99863945578231",,,,,,,,,,,,,,,,,,
167,81436393,,,,,,,,,,,334818,334724,,,,,,133040,133000,,,,,"3,01587301587302",,,,,,,,,,,,,,,,,,
168,81900900,,,,,,,,,,,336860,336754,,,,,,133800,133760,,,,,"3,03310657596372",,,,,,,,,,,,,,,,,,
169,82340678,,,,,,,,,,,338908,338800,,,,,,134520,134480,,,,,"3,04943310657596",,,,,,,,,,,,,,,,,,
170,82756885,,,,,,,,,,,340922,340742,,,,,,135200,135160,,,,,"3,06485260770975",,,,,,,,,,,,,,,,,,
171,83174764,,,,,,,,,,,342858,342754,,,,,,135880,135840,,,,,"3,08027210884354",,,,,,,,,,,,,,,,,,
172,83615785,,,,,,,,,,,344848,344746,,,,,,136600,136560,,,,,"3,09659863945578",,,,,,,,,,,,,,,,,,
173,84079693,,,,,,,,,,,346918,346818,,,,,,137360,137320,,,,,"3,11383219954648",,,,,,,,,,,,,,,,,,
174,84519985,,,,,,,,,,,348942,348766,,,,,,138080,138040,,,,,"3,13015873015873",,,,,,,,,,,,,,,,,,
175,84962593,,,,,,,,,,,350872,350774,,,,,,138800,138760,,,,,"3,14648526077098",,,,,,,,,,,,,,,,,,
176,85427743,,,,,,,,,,,352884,352788,,,,,,139560,139520,,,,,"3,16371882086168",,,,,,,,,,,,,,,,,,
177,85893493,,,,,,,,,,,354868,354772,,,,,,140320,140280,,,,,"3,18095238095238",,,,,,,,,,,,,,,,,,
178,86357957,,,,,,,,,,,356912,356820,,,,,,141080,141040,,,,,"3,19818594104308",,,,,,,,,,,,,,,,,,
179,86847021,,,,,,,,,,,358956,358862,,,,,,141880,141840,,,,,"3,21632653061224",,,,,,,,,,,,,,,,,,
180,87289285,,,,,,,,,,,360888,360714,,,,,,142600,142560,,,,,"3,23265306122449",,,,,,,,,,,,,,,,,,
181,87777278,,,,,,,,,,,362884,362788,,,,,,143360,143320,,,,,"3,24988662131519",,,,,,,,,,,,,,,,,,
182,88242900,,,,,,,,,,,364972,364874,,,,,,144160,144120,,,,,"3,26802721088435",,,,,,,,,,,,,,,,,,
183,88684907,,,,,,,,,,,366916,366820,,,,,,144880,144840,,,,,"3,2843537414966",,,,,,,,,,,,,,,,,,
184,89174743,,,,,,,,,,,368924,368832,,,,,,145680,145640,,,,,"3,30249433106576",,,,,,,,,,,,,,,,,,
185,89663035,,,,,,,,,,,370990,370896,,,,,,146480,146440,,,,,"3,32063492063492",,,,,,,,,,,,,,,,,,
186,90153643,,,,,,,,,,,372962,372870,,,,,,147280,147240,,,,,"3,33877551020408",,,,,,,,,,,,,,,,,,
187,90642621,,,,,,,,,,,375010,374844,,,,,,148080,148040,,,,,"3,35691609977324",,,,,,,,,,,,,,,,,,
188,91109400,,,,,,,,,,,376946,376846,,,,,,148840,148800,,,,,"3,37414965986395",,,,,,,,,,,,,,,,,,
189,91525907,,,,,,,,,,,378932,378824,,,,,,149520,149480,,,,,"3,38956916099773",,,,,,,,,,,,,,,,,,
190,91966071,,,,,,,,,,,380976,380874,,,,,,150240,150200,,,,,"3,40589569160998",,,,,,,,,,,,,,,,,,
191,92405421,,,,,,,,,,,383044,382868,,,,,,150960,150920,,,,,"3,42222222222222",,,,,,,,,,,,,,,,,,
192,92847343,,,,,,,,,,,385006,384908,,,,,,151680,151640,,,,,"3,43854875283447",,,,,,,,,,,,,,,,,,
193,93312235,,,,,,,,,,,387030,386932,,,,,,152440,152400,,,,,"3,45578231292517",,,,,,,,,,,,,,,,,,
194,93776228,,,,,,,,,,,389096,388926,,,,,,153200,153160,,,,,"3,47301587301587",,,,,,,,,,,,,,,,,,
195,94219907,,,,,,,,,,,390962,390868,,,,,,153920,153880,,,,,"3,48934240362812",,,,,,,,,,,,,,,,,,
196,94709271,,,,,,,,,,,392992,392900,,,,,,154720,154680,,,,,"3,50748299319728",,,,,,,,,,,,,,,,,,
197,95174850,,,,,,,,,,,394984,394816,,,,,,155480,155440,,,,,"3,52471655328798",,,,,,,,,,,,,,,,,,
198,95664471,,,,,,,,,,,396988,396896,,,,,,156280,156240,,,,,"3,54285714285714",,,,,,,,,,,,,,,,,,
199,96152335,,,,,,,,,,,399088,398924,,,,,,157080,157040,,,,,"3,5609977324263",,,,,,,,,,,,,,,,,,
200,96595457,,,,,,,,,,,400980,400880,,,,,,157800,157760,,,,,"3,57732426303855",,,,,,,,,,,,,,,,,,
201,97060735,,,,,,,,,,,402986,402886,,,,,,158560,158520,,,,,"3,59455782312925",,,,,,,,,,,,,,,,,,
202,97524814,,,,,,,,,,,405048,404878,,,,,,159320,159280,,,,,"3,61179138321995",,,,,,,,,,,,,,,,,,
203,97990907,,,,,,,,,,,407016,406922,,,,,,160080,160040,,,,,"3,62902494331066",,,,,,,,,,,,,,,,,,
204,98480357,,,,,,,,,,,409042,408948,,,,,,160880,160840,,,,,"3,64716553287982",,,,,,,,,,,,,,,,,,
205,98946235,,,,,,,,,,,411020,410928,,,,,,161640,161600,,,,,"3,66439909297052",,,,,,,,,,,,,,,,,,
206,99458871,,,,,,,,,,,413098,413004,,,,,,162480,162440,,,,,"3,68344671201814",,,,,,,,,,,,,,,,,,
207,99925221,,,,,,,,,,,415054,414964,,,,,,163240,163200,,,,,"3,70068027210884",,,,,,,,,,,,,,,,,,
208,100415485,,,,,,,,,,,417042,416950,,,,,,164040,164000,,,,,"3,718820861678",,,,,,,,,,,,,,,,,,
209,100878150,,,,,,,,,,,419170,418994,,,,,,164800,164760,,,,,"3,73605442176871",,,,,,,,,,,,,,,,,,
210,101295600,,,,,,,,,,,421126,421020,,,,,,165480,165440,,,,,"3,75147392290249",,,,,,,,,,,,,,,,,,
211,101713650,,,,,,,,,,,423054,422948,,,,,,166160,166120,,,,,"3,76689342403628",,,,,,,,,,,,,,,,,,
212,102154500,,,,,,,,,,,425052,424950,,,,,,166880,166840,,,,,"3,78321995464853",,,,,,,,,,,,,,,,,,
213,102618407,,,,,,,,,,,427122,427020,,,,,,167640,167600,,,,,"3,80045351473923",,,,,,,,,,,,,,,,,,
214,103036157,,,,,,,,,,,429064,428888,,,,,,168320,168280,,,,,"3,81587301587302",,,,,,,,,,,,,,,,,,
215,103500964,,,,,,,,,,,431092,430996,,,,,,169080,169040,,,,,"3,83310657596372",,,,,,,,,,,,,,,,,,
216,103966157,,,,,,,,,,,433102,433006,,,,,,169840,169800,,,,,"3,85034013605442",,,,,,,,,,,,,,,,,,
217,104430493,,,,,,,,,,,435152,434980,,,,,,170600,170560,,,,,"3,86757369614512",,,,,,,,,,,,,,,,,,
218,104896543,,,,,,,,,,,437122,437030,,,,,,171360,171320,,,,,"3,88480725623583",,,,,,,,,,,,,,,,,,
219,105385521,,,,,,,,,,,439156,439062,,,,,,172160,172120,,,,,"3,90294784580499",,,,,,,,,,,,,,,,,,
220,105828000,,,,,,,,,,,441092,440994,,,,,,172880,172840,,,,,"3,91927437641723",,,,,,,,,,,,,,,,,,
221,106315864,,,,,,,,,,,443178,443080,,,,,,173680,173640,,,,,"3,93741496598639",,,,,,,,,,,,,,,,,,
222,106780114,,,,,,,,,,,445246,445072,,,,,,174440,174400,,,,,"3,9546485260771",,,,,,,,,,,,,,,,,,
223,107223450,,,,,,,,,,,447128,447036,,,,,,175160,175120,,,,,"3,97097505668934",,,,,,,,,,,,,,,,,,
224,107689457,,,,,,,,,,,449100,449004,,,,,,175920,175880,,,,,"3,98820861678005",,,,,,,,,,,,,,,,,,
225,108177235,,,,,,,,,,,451204,451038,,,,,,176720,176680,,,,,"4,00634920634921",,,,,,,,,,,,,,,,,,
226,108644657,,,,,,,,,,,453110,453018,,,,,,177480,177440,,,,,"4,02358276643991",,,,,,,,,,,,,,,,,,
227,109156307,,,,,,,,,,,455234,455068,,,,,,178320,178280,,,,,"4,04263038548753",,,,,,,,,,,,,,,,,,
228,109647557,,,,,,,,,,,457176,457084,,,,,,179120,179080,,,,,"4,06077097505669",,,,,,,,,,,,,,,,,,
229,110113350,,,,,,,,,,,459158,459052,,,,,,179880,179840,,,,,"4,07800453514739",,,,,,,,,,,,,,,,,,
230,110529600,,,,,,,,,,,461156,460970,,,,,,180560,180520,,,,,"4,09342403628118",,,,,,,,,,,,,,,,,,
231,110945550,,,,,,,,,,,463182,463068,,,,,,181240,181200,,,,,"4,10884353741497",,,,,,,,,,,,,,,,,,
232,111361328,,,,,,,,,,,465216,465108,,,,,,181920,181880,,,,,"4,12426303854875",,,,,,,,,,,,,,,,,,
233,111778093,,,,,,,,,,,467204,467098,,,,,,182600,182560,,,,,"4,13968253968254",,,,,,,,,,,,,,,,,,
234,112195157,,,,,,,,,,,469164,469056,,,,,,183280,183240,,,,,"4,15510204081633",,,,,,,,,,,,,,,,,,
235,112635664,,,,,,,,,,,471192,471090,,,,,,184000,183960,,,,,"4,17142857142857",,,,,,,,,,,,,,,,,,
236,113076985,,,,,,,,,,,473168,473066,,,,,,184720,184680,,,,,"4,18775510204082",,,,,,,,,,,,,,,,,,
237,113517107,,,,,,,,,,,475200,475100,,,,,,185440,185400,,,,,"4,20408163265306",,,,,,,,,,,,,,,,,,
238,113982171,,,,,,,,,,,477230,477132,,,,,,186200,186160,,,,,"4,22131519274376",,,,,,,,,,,,,,,,,,
239,114447364,,,,,,,,,,,479240,479144,,,,,,186960,186920,,,,,"4,23854875283447",,,,,,,,,,,,,,,,,,
240,114888600,,,,,,,,,,,481220,481122,,,,,,187680,187640,,,,,"4,25487528344671",,,,,,,,,,,,,,,,,,
241,115354050,,,,,,,,,,,483218,483120,,,,,,188440,188400,,,,,"4,27210884353742",,,,,,,,,,,,,,,,,,
242,115819585,,,,,,,,,,,485212,485114,,,,,,189200,189160,,,,,"4,28934240362812",,,,,,,,,,,,,,,,,,
243,116283407,,,,,,,,,,,487286,487190,,,,,,189960,189920,,,,,"4,30657596371882",,,,,,,,,,,,,,,,,,
244,116749157,,,,,,,,,,,489270,489174,,,,,,190720,190680,,,,,"4,32380952380952",,,,,,,,,,,,,,,,,,
245,117215207,,,,,,,,,,,491240,491144,,,,,,191480,191440,,,,,"4,34104308390023",,,,,,,,,,,,,,,,,,
246,117680228,,,,,,,,,,,493258,493162,,,,,,192240,192200,,,,,"4,35827664399093",,,,,,,,,,,,,,,,,,
247,118169978,,,,,,,,,,,495270,495178,,,,,,193040,193000,,,,,"4,37641723356009",,,,,,,,,,,,,,,,,,
248,118635900,,,,,,,,,,,497246,497152,,,,,,193800,193760,,,,,"4,39365079365079",,,,,,,,,,,,,,,,,,
249,119148964,,,,,,,,,,,499304,499214,,,,,,194640,194600,,,,,"4,41269841269841",,,,,,,,,,,,,,,,,,
250,119590200,,,,,,,,,,,501284,501104,,,,,,195360,195320,,,,,"4,42902494331066",,,,,,,,,,,,,,,,,,
251,120007178,,,,,,,,,,,503262,503152,,,,,,196040,196000,,,,,"4,44444444444444",,,,,,,,,,,,,,,,,,
252,120447128,,,,,,,,,,,505316,505210,,,,,,196760,196720,,,,,"4,46077097505669",,,,,,,,,,,,,,,,,,
253,120864793,,,,,,,,,,,507248,507142,,,,,,197440,197400,,,,,"4,47619047619048",,,,,,,,,,,,,,,,,,
254,121305771,,,,,,,,,,,509254,509152,,,,,,198160,198120,,,,,"4,49251700680272",,,,,,,,,,,,,,,,,,
255,121767621,,,,,,,,,,,511420,511244,,,,,,198920,198880,,,,,"4,50975056689342",,,,,,,,,,,,,,,,,,
256,122186400,,,,,,,,,,,513300,513198,,,,,,199600,199560,,,,,"4,52517006802721",,,,,,,,,,,,,,,,,,
257,122650778,,,,,,,,,,,515348,515248,,,,,,200360,200320,,,,,"4,54240362811791",,,,,,,,,,,,,,,,,,
258,123093343,,,,,,,,,,,517280,517182,,,,,,201080,201040,,,,,"4,55873015873016",,,,,,,,,,,,,,,,,,
259,123556864,,,,,,,,,,,519368,519270,,,,,,201840,201800,,,,,"4,57596371882086",,,,,,,,,,,,,,,,,,
260,124022485,,,,,,,,,,,521358,521262,,,,,,202600,202560,,,,,"4,59319727891157",,,,,,,,,,,,,,,,,,
261,124488107,,,,,,,,,,,523348,523252,,,,,,203360,203320,,,,,"4,61043083900227",,,,,,,,,,,,,,,,,,
262,124929728,,,,,,,,,,,525310,525212,,,,,,204080,204040,,,,,"4,62675736961451",,,,,,,,,,,,,,,,,,
263,125395178,,,,,,,,,,,527308,527212,,,,,,204840,204800,,,,,"4,64399092970522",,,,,,,,,,,,,,,,,,
264,125860714,,,,,,,,,,,529302,529206,,,,,,205600,205560,,,,,"4,66122448979592",,,,,,,,,,,,,,,,,,
265,126324921,,,,,,,,,,,531358,531260,,,,,,206360,206320,,,,,"4,67845804988662",,,,,,,,,,,,,,,,,,
266,126790843,,,,,,,,,,,533334,533238,,,,,,207120,207080,,,,,"4,69569160997732",,,,,,,,,,,,,,,,,,
267,127278878,,,,,,,,,,,535426,535254,,,,,,207920,207880,,,,,"4,71383219954649",,,,,,,,,,,,,,,,,,
268,127769443,,,,,,,,,,,537400,537310,,,,,,208720,208680,,,,,"4,73197278911565",,,,,,,,,,,,,,,,,,
269,128258121,,,,,,,,,,,539448,539282,,,,,,209520,209480,,,,,"4,75011337868481",,,,,,,,,,,,,,,,,,
270,128725757,,,,,,,,,,,541344,541256,,,,,,210280,210240,,,,,"4,76734693877551",,,,,,,,,,,,,,,,,,
271,129166393,,,,,,,,,,,543366,543254,,,,,,211000,210960,,,,,"4,78367346938776",,,,,,,,,,,,,,,,,,
272,129583457,,,,,,,,,,,545340,545234,,,,,,211680,211640,,,,,"4,79909297052154",,,,,,,,,,,,,,,,,,
273,130022164,,,,,,,,,,,547438,547264,,,,,,212400,212360,,,,,"4,81541950113379",,,,,,,,,,,,,,,,,,
274,130463271,,,,,,,,,,,549424,549324,,,,,,213120,213080,,,,,"4,83174603174603",,,,,,,,,,,,,,,,,,
275,130905021,,,,,,,,,,,551394,551294,,,,,,213840,213800,,,,,"4,84807256235828",,,,,,,,,,,,,,,,,,
276,131369314,,,,,,,,,,,553446,553348,,,,,,214600,214560,,,,,"4,86530612244898",,,,,,,,,,,,,,,,,,
277,131809735,,,,,,,,,,,555464,555292,,,,,,215320,215280,,,,,"4,88163265306122",,,,,,,,,,,,,,,,,,
278,132252471,,,,,,,,,,,557374,557276,,,,,,216040,216000,,,,,"4,89795918367347",,,,,,,,,,,,,,,,,,
279,132740593,,,,,,,,,,,559462,559366,,,,,,216840,216800,,,,,"4,91609977324263",,,,,,,,,,,,,,,,,,
280,133182428,,,,,,,,,,,561428,561256,,,,,,217560,217520,,,,,"4,93242630385488",,,,,,,,,,,,,,,,,,
281,133648650,,,,,,,,,,,563390,563296,,,,,,218320,218280,,,,,"4,94965986394558",,,,,,,,,,,,,,,,,,
282,134136385,,,,,,,,,,,565482,565382,,,,,,219120,219080,,,,,"4,96780045351474",,,,,,,,,,,,,,,,,,
283,134577878,,,,,,,,,,,567464,567366,,,,,,219840,219800,,,,,"4,98412698412698",,,,,,,,,,,,,,,,,,
284,135043285,,,,,,,,,,,569464,569368,,,,,,220600,220560,,,,,"5,00136054421769",,,,,,,,,,,,,,,,,,
285,135508907,,,,,,,,,,,571454,571358,,,,,,221360,221320,,,,,"5,01859410430839",,,,,,,,,,,,,,,,,,
286,135973414,,,,,,,,,,,573496,573402,,,,,,222120,222080,,,,,"5,03582766439909",,,,,,,,,,,,,,,,,,
287,136440450,,,,,,,,,,,575420,575326,,,,,,222880,222840,,,,,"5,0530612244898",,,,,,,,,,,,,,,,,,
288,136928485,,,,,,,,,,,577498,577334,,,,,,223680,223640,,,,,"5,07120181405896",,,,,,,,,,,,,,,,,,
289,137418407,,,,,,,,,,,579502,579410,,,,,,224480,224440,,,,,"5,08934240362812",,,,,,,,,,,,,,,,,,
290,137906700,,,,,,,,,,,581582,581414,,,,,,225280,225240,,,,,"5,10748299319728",,,,,,,,,,,,,,,,,,
291,138373264,,,,,,,,,,,583528,583430,,,,,,226040,226000,,,,,"5,12471655328798",,,,,,,,,,,,,,,,,,
292,138790500,,,,,,,,,,,585480,585374,,,,,,226720,226680,,,,,"5,14013605442177",,,,,,,,,,,,,,,,,,
293,139207693,,,,,,,,,,,587448,587342,,,,,,227400,227360,,,,,"5,15555555555556",,,,,,,,,,,,,,,,,,
294,139648628,,,,,,,,,,,589456,589354,,,,,,228120,228080,,,,,"5,1718820861678",,,,,,,,,,,,,,,,,,
295,140088235,,,,,,,,,,,591512,591336,,,,,,228840,228800,,,,,"5,18820861678005",,,,,,,,,,,,,,,,,,
296,140552785,,,,,,,,,,,593552,593454,,,,,,229600,229560,,,,,"5,20544217687075",,,,,,,,,,,,,,,,,,
297,141018193,,,,,,,,,,,595552,595454,,,,,,230360,230320,,,,,"5,22267573696145",,,,,,,,,,,,,,,,,,
298,141459985,,,,,,,,,,,597506,597334,,,,,,231080,231040,,,,,"5,2390022675737",,,,,,,,,,,,,,,,,,
299,141948664,,,,,,,,,,,599568,599472,,,,,,231880,231840,,,,,"5,25714285714286",,,,,,,,,,,,,,,,,,
300,142415357,,,,,,,,,,,601508,601416,,,,,,232640,232600,,,,,"5,27437641723356",,,,,,,,,,,,,,,,,,
301,142880421,,,,,,,,,,,603524,603428,,,,,,233400,233360,,,,,"5,29160997732426",,,,,,,,,,,,,,,,,,
302,143369743,,,,,,,,,,,605556,605464,,,,,,234200,234160,,,,,"5,30975056689342",,,,,,,,,,,,,,,,,,
303,143811493,,,,,,,,,,,607512,607340,,,,,,234920,234880,,,,,"5,32607709750567",,,,,,,,,,,,,,,,,,
304,144276985,,,,,,,,,,,609508,609412,,,,,,235680,235640,,,,,"5,34331065759637",,,,,,,,,,,,,,,,,,
305,144765407,,,,,,,,,,,611582,611484,,,,,,236480,236440,,,,,"5,36145124716553",,,,,,,,,,,,,,,,,,
306,145207714,,,,,,,,,,,613512,613340,,,,,,237200,237160,,,,,"5,37777777777778",,,,,,,,,,,,,,,,,,
307,145697250,,,,,,,,,,,615534,615442,,,,,,238000,237960,,,,,"5,39591836734694",,,,,,,,,,,,,,,,,,
308,146185714,,,,,,,,,,,617592,617430,,,,,,238800,238760,,,,,"5,4140589569161",,,,,,,,,,,,,,,,,,
309,146676150,,,,,,,,,,,619572,619482,,,,,,239600,239560,,,,,"5,43219954648526",,,,,,,,,,,,,,,,,,
310,147164657,,,,,,,,,,,621642,621474,,,,,,240400,240360,,,,,"5,45034013605442",,,,,,,,,,,,,,,,,,
311,147631478,,,,,,,,,,,623576,623466,,,,,,241160,241120,,,,,"5,46757369614512",,,,,,,,,,,,,,,,,,
312,148048457,,,,,,,,,,,625554,625442,,,,,,241840,241800,,,,,"5,48299319727891",,,,,,,,,,,,,,,,,,
313,148464107,,,,,,,,,,,627580,627472,,,,,,242520,242480,,,,,"5,4984126984127",,,,,,,,,,,,,,,,,,
314,148880357,,,,,,,,,,,629592,629484,,,,,,243200,243160,,,,,"5,51383219954649",,,,,,,,,,,,,,,,,,
315,149297421,,,,,,,,,,,631566,631458,,,,,,243880,243840,,,,,"5,52925170068027",,,,,,,,,,,,,,,,,,
316,149735743,,,,,,,,,,,633682,633502,,,,,,244600,244560,,,,,"5,54557823129252",,,,,,,,,,,,,,,,,,
317,150154007,,,,,,,,,,,635600,635498,,,,,,245280,245240,,,,,"5,5609977324263",,,,,,,,,,,,,,,,,,
318,150594985,,,,,,,,,,,637592,637488,,,,,,246000,245960,,,,,"5,57732426303855",,,,,,,,,,,,,,,,,,
319,151058721,,,,,,,,,,,639670,639568,,,,,,246760,246720,,,,,"5,59455782312925",,,,,,,,,,,,,,,,,,
320,151499271,,,,,,,,,,,641696,641522,,,,,,247480,247440,,,,,"5,6108843537415",,,,,,,,,,,,,,,,,,
321,151941364,,,,,,,,,,,643636,643538,,,,,,248200,248160,,,,,"5,62721088435374",,,,,,,,,,,,,,,,,,
322,152406171,,,,,,,,,,,645664,645562,,,,,,248960,248920,,,,,"5,64444444444445",,,,,,,,,,,,,,,,,,
323,152869350,,,,,,,,,,,647768,647592,,,,,,249720,249680,,,,,"5,66167800453515",,,,,,,,,,,,,,,,,,
324,153289243,,,,,,,,,,,649610,649436,,,,,,250400,250360,,,,,"5,67709750566893",,,,,,,,,,,,,,,,,,
325,153754221,,,,,,,,,,,651630,651532,,,,,,251160,251120,,,,,"5,69433106575964",,,,,,,,,,,,,,,,,,
326,154219757,,,,,,,,,,,653624,653526,,,,,,251920,251880,,,,,"5,71156462585034",,,,,,,,,,,,,,,,,,
327,154683964,,,,,,,,,,,655680,655584,,,,,,252680,252640,,,,,"5,72879818594104",,,,,,,,,,,,,,,,,,
328,155150528,,,,,,,,,,,657626,657534,,,,,,253440,253400,,,,,"5,74603174603175",,,,,,,,,,,,,,,,,,
329,155638735,,,,,,,,,,,659710,659544,,,,,,254240,254200,,,,,"5,76417233560091",,,,,,,,,,,,,,,,,,
330,156128571,,,,,,,,,,,661704,661614,,,,,,255040,255000,,,,,"5,78231292517007",,,,,,,,,,,,,,,,,,
331,156617293,,,,,,,,,,,663764,663598,,,,,,255840,255800,,,,,"5,80045351473923",,,,,,,,,,,,,,,,,,
332,157084714,,,,,,,,,,,665670,665574,,,,,,256600,256560,,,,,"5,81768707482993",,,,,,,,,,,,,,,,,,
333,157525007,,,,,,,,,,,667694,667592,,,,,,257320,257280,,,,,"5,83401360544218",,,,,,,,,,,,,,,,,,
334,157965600,,,,,,,,,,,669718,669616,,,,,,258040,258000,,,,,"5,85034013605442",,,,,,,,,,,,,,,,,,
335,158404778,,,,,,,,,,,671794,671614,,,,,,258760,258720,,,,,"5,86666666666667",,,,,,,,,,,,,,,,,,
336,158823257,,,,,,,,,,,673702,673598,,,,,,259440,259400,,,,,"5,88208616780045",,,,,,,,,,,,,,,,,,
337,159264321,,,,,,,,,,,675690,675588,,,,,,260160,260120,,,,,"5,8984126984127",,,,,,,,,,,,,,,,,,
338,159728485,,,,,,,,,,,677748,677648,,,,,,260920,260880,,,,,"5,9156462585034",,,,,,,,,,,,,,,,,,
339,160169507,,,,,,,,,,,679752,679578,,,,,,261640,261600,,,,,"5,93197278911565",,,,,,,,,,,,,,,,,,
340,160634914,,,,,,,,,,,681752,681656,,,,,,262400,262360,,,,,"5,94920634920635",,,,,,,,,,,,,,,,,,
341,161100835,,,,,,,,,,,683728,683632,,,,,,263160,263120,,,,,"5,96643990929705",,,,,,,,,,,,,,,,,,
342,161565300,,,,,,,,,,,685772,685676,,,,,,263920,263880,,,,,"5,98367346938776",,,,,,,,,,,,,,,,,,
343,162032164,,,,,,,,,,,687704,687608,,,,,,264680,264640,,,,,"6,00090702947846",,,,,,,,,,,,,,,,,,
344,162520585,,,,,,,,,,,689764,689666,,,,,,265480,265440,,,,,"6,01904761904762",,,,,,,,,,,,,,,,,,
345,162961950,,,,,,,,,,,691752,691652,,,,,,266200,266160,,,,,"6,03537414965986",,,,,,,,,,,,,,,,,,
346,163427314,,,,,,,,,,,693754,693658,,,,,,266960,266920,,,,,"6,05260770975057",,,,,,,,,,,,,,,,,,
347,163892807,,,,,,,,,,,695750,695652,,,,,,267720,267680,,,,,"6,06984126984127",,,,,,,,,,,,,,,,,,
348,164357400,,,,,,,,,,,697788,697694,,,,,,268480,268440,,,,,"6,08707482993197",,,,,,,,,,,,,,,,,,
349,164847107,,,,,,,,,,,699802,699710,,,,,,269280,269240,,,,,"6,10521541950113",,,,,,,,,,,,,,,,,,
350,165313457,,,,,,,,,,,701758,701668,,,,,,270040,270000,,,,,"6,12244897959184",,,,,,,,,,,,,,,,,,
351,165803635,,,,,,,,,,,703736,703646,,,,,,270840,270800,,,,,"6,140589569161",,,,,,,,,,,,,,,,,,
352,166292614,,,,,,,,,,,705784,705690,,,,,,271640,271600,,,,,"6,15873015873016",,,,,,,,,,,,,,,,,,
353,166758021,,,,,,,,,,,707784,707672,,,,,,272400,272360,,,,,"6,17596371882086",,,,,,,,,,,,,,,,,,
354,167174957,,,,,,,,,,,709764,709660,,,,,,273080,273040,,,,,"6,19138321995465",,,,,,,,,,,,,,,,,,
355,167615678,,,,,,,,,,,711768,711666,,,,,,273800,273760,,,,,"6,20770975056689",,,,,,,,,,,,,,,,,,
356,168055028,,,,,,,,,,,713836,713662,,,,,,274520,274480,,,,,"6,22403628117914",,,,,,,,,,,,,,,,,,
357,168497164,,,,,,,,,,,715788,715690,,,,,,275240,275200,,,,,"6,24036281179138",,,,,,,,,,,,,,,,,,
358,168962143,,,,,,,,,,,717808,717712,,,,,,276000,275960,,,,,"6,25759637188209",,,,,,,,,,,,,,,,,,
359,169426050,,,,,,,,,,,719878,719704,,,,,,276760,276720,,,,,"6,27482993197279",,,,,,,,,,,,,,,,,,
360,169892100,,,,,,,,,,,721848,721752,,,,,,277520,277480,,,,,"6,29206349206349",,,,,,,,,,,,,,,,,,
361,170358793,,,,,,,,,,,723788,723696,,,,,,278280,278240,,,,,"6,3092970521542",,,,,,,,,,,,,,,,,,
362,170823471,,,,,,,,,,,725822,725724,,,,,,279040,279000,,,,,"6,3265306122449",,,,,,,,,,,,,,,,,,
363,171312878,,,,,,,,,,,727850,727756,,,,,,279840,279800,,,,,"6,34467120181406",,,,,,,,,,,,,,,,,,
364,171779143,,,,,,,,,,,729810,729712,,,,,,280600,280560,,,,,"6,36190476190476",,,,,,,,,,,,,,,,,,
365,172242750,,,,,,,,,,,731894,731796,,,,,,281360,281320,,,,,"6,37913832199547",,,,,,,,,,,,,,,,,,
